Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
666,B002BCD2OG,A2WUBQNGNGWHG5,Cowgirlhardware2011,0,0,5,1331683200,The Best,"I love this product! It is the best natural sweetener I have ever tried, and I have tried many. You can use also as pancake syrup or as a substitute for honey on your peanut butter and honey sandwich. It last a long time, and is a good value."
667,B002BCD2OG,A1TQ9QG6ZXLFVV,1catlover,0,0,5,1329436800,YUMMY,"I have been using Agave Nectar for several months now and have found it to be a staple in my home. Madhava Agave Nectar is good tasting, it was a good buy!"
668,B002BCD2OG,A30GTV8XR6ZGTC,"R. Pompei Navarre ""Bull Runner""",0,0,5,1326672000,Healthy Stuff,"This stuff is great because it's low glycemic. Substitute this to sugar and you'll be doing your body a great favor.  This size is economical and shipping is fast, too.  I got mine very soon."
669,B002BCD2OG,A3HZG65Z2BHCT3,Bill,0,0,5,1322524800,Agave Nectar,"Save a little money buying in larger quantities, as opposed to the smaller bottles. I like the taste of Agave, cross between honey/maple. Good for pies, cereal, frozen yogurt, etc."
670,B002BCD2OG,A3042WJDYJ22S8,"Sunny Side Up ""CoffeeBuzz""",0,0,5,1314230400,Sweet success,"This is an awesome product which I've ordered many times.  Honey-like flavored, lower glycemic sweetener that's great in coffee or tea."
671,B002BCD2OG,AA83QXB39NF8B,Debra Gifford,0,0,5,1312761600,great product,thank you for this product - we use it all the time and appreciate your promptness and the price was excellent.  Thanks again.
672,B002BCD2OG,AUAXNVACC3MJL,A. Sarich,0,0,5,1311120000,Best price on agave nectar that I've found,"I am on a low glycemic index diet to help control my blood sugar and hormone levels. My nutritionist recommended agave nectar as a sweetener since it's GI index is in the low 30's as opposed to honey in the low 50's and sugar in the mid-50's. I've tried supermarkets, health food stores and wholesale clubs. The prices are usually around $13 for a 32oz bottle and this is $19ish for 2x46oz. It's used like honey - substitute 2/3c for every 1c sugar and reduce liquids by 1/4th.<br /><br />I also use it in a carrot cake recipe (equal substitution) instead of sugar where I substitute whole wheat flour instead of white flour and I don't decrease the other liquids. It's delicious and you'd never know that's it's actually good for you."
673,B002BCD2OG,A3IJP7JXMWEPB1,adzam,1,8,1,1308355200,How this could be good?,I am very disappointed with this product because I could not see how many calories it has at the time I ordered it. I received it and now I can see it has 60 calories per tablespoon. Granulated sugar has only 45 calories per tablespoon. How could Agave Nectar be better than sugar?
674,B00112B9T2,A2CFBLKI8YMK24,Atlantis,0,0,5,1245110400,Best tea I ever had,"I was out to dinner with friends & family at ""The Saloon"" in ""Rte 46 Entertainment Complex"" in Sanford FL. Besides having an awesome staff (ask for Keith) and fabulous food (the escargot is a MUST) they serve China Mist tea. This is the 1st time I chose the Tropical Organic Green -- I have no doubt it is the best flavored tea I have ever had."
675,B000G6MBX2,A1IRCA0BTW0LLD,Smart,4,4,5,1178928000,That's a spicy!,"If you've tried the conventional Kettle crinkle chip verson Salt and Peper, you CAN'T compare these to those!  These are easily some of the most spicy chips you will ever eat, but oompletely enjoyable.  You finish the bag and the indside is just coated with spices.  Great stuff."
676,B000G6MBX2,A2UFC8M91UFRX9,"HH ""h_squared""",5,6,5,1177891200,Who needs salsa when chips taste this good?,"These are the best tasting tortilla chips I have ever had!  I have become allergic to tomatoes, but I love tortilla chips.  There is so much flavor in these chips that I no longer miss pico de gallo. I prefer to eat them plain. They also have just the right amount of heat to make them flovorful, but not overpoweringly spicy."
677,B000G6MBX2,A3QFVEQNX2FQ8P,"Deja Vu ""Angela""",2,2,5,1261526400,Delicious!,"These potato chips are DELICIOUS!  I have not had potato chips in approximately two years as it has been difficult to find organic chips.  Amazon lowered the price on these, and I finally had a chance to order them.  I most definitely will be ordering them again!  My family and I love them.  They are pure and void of all artificial flavorings.  The true flavor is present, and it satisifies the need for something salty, sweet, spicy, and crunchy.  A++++"
678,B000G6MBX2,A181BEPNIVQWB1,"mendomom ""mendomom""",2,2,4,1208649600,Organic yummy chips what more can you ask for,These chips are a great snack if you don't want all the junk assiciated with chips.  Try them you'll like them.
679,B000G6MBX2,A1UJ6I72N22HT7,"S. Andrews ""Sunsh!ne""",2,2,4,1207612800,Very different flavor,"I love these chips. The flavor is not plain. They are sweet and spicy all at the same time.  The only drawback is it has a tad bit too much salt. But, it still a great flavor!"
680,B000G6MBX2,A386PFEJWL73X5,L. Hulse,2,2,5,1185062400,These are the best widely available bbq chips!,"thesedon't like hot food they might be a bit much for you. They have a great balance of sweetness and spice. Of course, Kettle Chips are just good chips - they use good oil to make them and even the plain ones are tasty. I also like that they are ridged chips - those are usually too crunchy and hard to chew for me - I don't want to have to work that hard for my deliciousness. If you like spicy barbecue you will definitely like these chips."
681,B000G6MBX2,A2MIJOZVTWEXP2,"TG ""Tigris""",4,5,5,1187740800,My favorite chips from Kettle!!,Just the right amount of spice to make them hot and they are also sweet! Very hard to find in New Jersey. Can not have just one bag around!!
682,B000G6MBX2,A4AYT6I29WTPY,"Chip Lover ""Leisa""",4,5,5,1158537600,"Amazing Taste, Best Chip Ever!",I can't believe how wonderful this chip is! The slightly spicy after taste gives the chip extra punch and flavor. My family and I are offically addicted.
683,B000G6MBX2,A1UDFKEKTO70NX,Tiffany,1,1,4,1245110400,tasty,"These chips are perfect for snacking with or without salsa. The texture is brittle and thin, like other Plocky's chips.<br /><br />The only downside: the spice is minimal."
684,B000G6MBX2,A471XPKNUEJGU,Joe133,1,1,4,1219536000,Plocky's Sweet Smokey Chipotle Whole Grain Tortill...,I think Plocky's brand as a whole is a cut above in quality but I found these to lack in taste somewhat and be a little greasy.
685,B000G6MBX2,A3UCO7B9HP42BG,Denise Graner,1,1,5,1217203200,Yummy chips,"These are the best chips I have ever eaten. Everyone in our family loves them. Sweet but spicy- crispy....really good. Delivery was perfect, no crushed chips. Fantastic overall."
686,B000G6MBX2,A28A3KLKV22OAJ,C. Young,1,1,5,1215043200,Tasty!,A nice case of chips that are quite tasty. I definitely enjoy the Kettle Sea Salt and Black Pepper. I just wish they were bigger bags :)
687,B000G6MBX2,A1WX42M589VAMQ,Mir,3,4,5,1209686400,So Faboo: Dangerous for those prone to Chips Binges!!!,"I ordered these this week from my organic foods delivery service. OH MY WORD! Spicy (but not burning spicy, more like tongue-warming), sweetish, salty...a really strongly-flavored and delicious chip. If you like barbecue flavor, this is a nice sweet-Mexi-fied barecue.<br /><br />I also like that it's organic.<br /><br />I ate the 5 oz bag in less than 15 minutes. My bad. But dang, if they're not sinfully delicious.<br /><br />Granted, 5oz is not a whole lot (it was skimpy for the price, which is often the case when it comes to organic), but it was 750 calories at a pop. Geesh.<br /><br />Yes, 150 cals per 1 oz serving. That's about par for the course for fried chips.<br /><br />Verdict: Fattening, crispy, flavorful, delicious. Best to stick to very small servings on the side of a low-fat sandwich or soup.<br /><br />Enjoy.<br /><br />Mir"
688,B000G6MBX2,ARUQJLJBXS88,Karen E. Emanuel,3,4,5,1184371200,The spice will grow!,"At first you think that these chips aren't all that Spicy, but the spice will grow on you with each bite.  They are really very good!"
689,B000G6MBX2,A3MKD1JZEYH8J3,"P. Werwie ""Punchneedle Chick""",2,3,5,1256342400,The best tortilla chips I have ever eaten!!,"I can't say enough good things about Plocky's chips!!  I have purchased this flavor and the black bean flavor <a href=""http://www.amazon.com/gp/product/B000GWKO7G"">Plocky's Tortilla Chips, Black Beans 'N Rice, 7-Ounce Bags (Pack of 12)</a> and I love them!  They taste better than more well known brands and are very satisfying.  I have never eaten a tortilla chip that didn't make me feel guilty afterwards.  Not with Plocky's...I always eat less and feel satisfied.  I actually prefer these eaten by themselves..no dips...and I keep a bag in my desk at work.  I have even had them for lunch when there is no time to grab something.  I bring them to work to share with friends and they love them too.  I am a fan of Plocky's chips and will continue to purchase them on Amazon."
690,B000G6MBX2,A1ZH9LWMX5UCFJ,"K. Stuckey ""kateling""",2,3,5,1202169600,Such an excellent chip,"My aunt gave me a bag of these and I was immediately addicted. There are actual pieces of beans in the chips and they are not overly salty like other chips. I love the zip, agreed they are awesome without salsa, and no trans fat!"
691,B000G6MBX2,AK5DB61C13CN7,Seraxia,0,0,1,1344384000,WRONG FLAVOR - got Country BBQ instead of Chili Chipotle,"I was so excited thinking they had my favorite discontinued Kettle flavor, but was disappointed when I opened the box and found this substitution. I am keeping them but would not have ordered 15 bags of this flavor. It is a very good bbq chip but I could get this flavor at the grocery store. Why oh why do my favorite food items always get discontinued??? The one star is for the substitution. The country bbq is a 4 start chip, but not the chip I longed for."
692,B000G6MBX2,A3AIHN7XBD816P,Kathryn Waldrup,0,0,5,1284681600,Great,"We love these chips. They can be eaten alone, since they are so crisp and tasty or with a dip. Every one that we have introduced the chips to, loves them. And the expiration date is for 8 months from now, so ordering 12 bags didn't come near to them going stale."
693,B000G6MBX2,AWZG8HXBE8PNB,doraima,0,0,5,1278633600,Plocky's Rice and Beans Tortilla Chips,"I bought these chips, and wanted to try if they were tasty. It sure is!  Unique and different flavor and the right thickness.<br /><br />It remains crunchy, spicy and flavorful with a hint of tabasco and paprika sauce for heat. There are some rice granules embedded with the tortilla chips. However, some of the spices are lacking from this chip. But I liked this very much.<br /><br />I would recommend this to anyone who wants to try a red beans and rice tortilla chips. Go ahead-- you can put other ingredients as nachos except the cheese.  Maybe some el pastor, shredded meat, tomatoes, etcetera."
